plotID Observed Predicted1 Predicted2 Predicted3
1 0 0.0561546930553383 0.128717884309879 0.0116750343341364
2 0 0.0708941247909474 0.226909846062776 0.0231311108164403
3 1 0.523072181002733 0.289991797629146 0.5940114892016
4 0 0.0309757961705669 0.138175162128839 0.00139710438457201
5 0 0.0290266612878734 0.0211541252392773 0.171571569510789
6 0 0.0274042533533333 0.471275945979705 0.275147980692094
7 1 0.716511020527796 0.559650939268078 0.0140199041600915
8 0 0.0722628542422426 0.0264177409304506 0.0467630652635862
9 0 0.135912860704048 0.0129431541257398 0.223703895526480
10 0 0.0432721950053758 0.174774135434885 0.349381140241684
11 0 0.0178223997625034 0.102201077398473 0.240002283722375
12 0 0.131906517354329 0.0844076434829216 0.165623027845491
13 0 0.0356309083242965 0.0096506536818052 0.23411495705151
14 0 0.0713111567141792 0.241180866265731 0.489599501721474
15 0 0.102954642158049 0.0220158850631534 0.0756359443016477
16 1 0.626329840332915 0.834982622270937 0.0458854851238325
17 0 0.0505222193297411 0.28696754996753 0.371793249537833
18 1 0.955801005704638 0.828224952093197 0.238877492865468
19 0 0.139137743420062 0.0961378289684663 0.272259068197683
20 0 0.0266999082412012 0.169656374065272 0.0415219517691954
21 1 0.739914715359499 0.464067020136815 0.648635890668019
22 0 0.0235120692314983 0.0919988666057096 0.00917257924162491
23 0 0.0168631791768662 0.124396550808843 0.273824338319269
24 0 0.0904959297619559 0.161062899143951 0.209109890820924
25 1 0.743330117126643 0.668638349710725 0.555315055101813
26 0 0.0273563747319564 0.0775107219867151 0.000280476355456032
27 0 0.110919066254009 0.113571489196889 0.175965874070504
28 0 0.0736176485184902 0.144264398402864 0.0259522470225373
29 0 0.0667307921148698 0.179798113862672 0.0399858392474975
30 1 0.892411919409109 0.376823936658208 0.225584510011916
31 0 0.0235515888878956 0.111171028819680 0.096745257360934
32 0 0.125049705480515 0.219399357033308 0.116885196413319
33 1 0.615766347004216 0.291956459304466 0.725059254228352
34 0 0.154983065648056 0.296219040228107 0.0640351853055243
35 0 0.054569202808126 0.206921209850654 0.0952348634155585
36 0 0.0324416725517935 0.129435018894679 0.0408088870460772
37 0 0.0871672780698713 0.0248089968444002 0.269070734281409
38 1 0.858496005257483 0.230003010793156 0.157424367188267
39 0 0.053507367873947 0.112627404972641 0.126767605936511
40 0 0.029494871191572 0.137250282787570 0.296356681303571
41 0 0.143838665738948 0.413781564403619 0.0175376696754387
42 0 0.0356055338866693 0.0275261862181244 0.00257244292688487
43 0 0.0217630185555090 0.0155872848566341 0.107770116410861
44 1 0.877163436220871 0.70244760450891 0.228928961150092
45 1 0.819045737232897 0.435556391763072 0.154829124342292
46 0 0.0283682424864157 0.126265155403292 0.0527926860561587
47 0 0.0322734651930764 0.275810567932032 0.0477323426972784
48 0 0.0406900575066673 0.112983381138333 0.383079525904858
49 0 0.0203925495047113 0.0715694582558766 0.12345194924505
50 1 0.646975823082704 0.398908489256171 0.203302271522653
51 0 0.0692440644484525 0.0241831807718591 0.212168019753824
52 0 0.00921812515436222 0.0299748481917686 0.323564293524871
53 0 0.117913550102007 0.131692192159342 0.314038284816825
54 0 0.0109385578578135 0.142028266829952 0.0501634732886207
55 0 0.0140093545942105 0.108656906493604 0.272045625002997
56 0 0.0548659401836422 0.197223872455285 0.442875842325848
57 0 0.0604503942983708 0.0085887419381755 0.357316089194123
58 1 0.786229988724109 0.237313562731348 0.617780825063071
59 0 0.0893037773511201 0.106848504197377 0.0161585293477092
60 0 0.125912264037018 0.0755470471549144 0.0190721419286226
61 0 0.078708412392466 0.0560795422199794 0.0675385080028083
62 1 0.756038298022345 0.337130570690550 0.203439811396384
63 0 0.0629109115144958 0.134797711935242 0.0199687420124284
64 0 0.0291468436380408 0.161328536285807 0.0738523069605806
65 1 0.86813922830569 0.555920734552214 0.533507383890618
66 0 0.0234613647353233 0.0295872600407161 0.481623138876449
67 0 0.0640243411856427 0.218113694436718 0.319072825414802
68 1 0.775409500318831 0.159381686818350 0.418410226533308
69 0 0.0227121038328349 0.237949161834622 0.0565001756262947
70 1 0.717900821547502 0.631514755585506 0.290987471802536
71 0 0.133683700404800 0.210592674901003 0.197032326481554
72 0 0.00137236009751864 0.343438808987552 0.266205183221834
73 0 0.0526846114661 0.0719583107617626 0.00431818228861348
74 1 0.8846809152974 0.590683357445005 0.190868628426474
75 0 0.130366787168271 0.0145729583686267 0.250500024657185
76 0 0.0284004748081014 0.0928759848966021 0.142278579693032
77 0 0.0241118591001050 0.162662720925949 0.302911997981754
78 0 0.103020042210276 0.198790886751292 0.0664473267423674
79 1 0.936232043517831 0.857363568902496 0.221543964765115
80 1 0.860653787981703 0.357279281106249 0.302971146926772
81 0 0.0165524010726042 0.420300392290068 0.281816978037881
82 0 0.030374981865304 0.0175345774022602 0.0785353418426963
83 0 0.0121546288832191 0.131188154966534 0.0677122161501526
84 1 0.214087712820544 0.857440230591962 0.459814771618653
85 0 0.0572108292767585 0.350219535288245 0.0222723355040798
86 0 0.00119644311212613 0.03582074343865 0.027432451233381
87 1 0.756488015174294 0.279532196289307 0.360091577021696
88 0 0.00924185753655814 0.0514651465591408 0.0226590052302288
89 0 0.0147279941302433 0.319594288323331 0.188834122556448
90 1 0.732350347798058 0.526878291972257 0.254151718301723
91 0 0.168404501990427 0.0237396497840818 0.0161980038529305
92 0 0.08394657496248 0.39153310381759 0.0156646709806065
93 0 0.0476998905262119 0.0189111528653294 0.101885365802188
94 0 0.143283765421820 0.416381009140493 0.0060328547531105
95 0 0.0353431604440838 0.266716845078252 0.0327370181866472
96 0 0.141191569377671 0.0857569449009395 0.0302681868072401
97 0 0.051940076054039 0.0867099911017428 0.231173149795793
98 0 0.0773485662088773 0.0840598053619593 0.373876748062156
99 0 0.0656958595170807 0.0876803781570447 0.310814192210704
100 0 0.0617626679181895 0.0406465430450293 0.163194552136667
101 0 0.260397067151419 0.300908640711888 0.273500698710526
102 0 0.114395469250492 0.0850788590055883 0.290287968443183
103 1 0.669378065574393 0.424750294310095 0.38263728601806
104 0 0.0494680945903391 0.327362059194099 0.115147428144397
105 0 0.0266853029136163 0.194599266903189 0.0241340098769672
106 1 0.588133329178296 0.272584820666229 0.663028161212539
107 0 0.0286313365573188 0.012971853881417 0.397674521769886
108 0 0.189663422886658 0.134335237328192 0.537282242525849
109 0 0.0489644533288692 0.0850792319154907 0.0686714426768827
110 0 0.0346125717719345 0.123683976937728 0.273637032645584
111 0 0.065923892397326 0.269913619083225 0.008351418086345
112 0 0.0398193599730869 0.0591712020596837 0.139719231936606
113 0 0.123064304186177 0.105894241332991 0.192305032997648
114 0 0.0342081087684366 0.220858466292873 0.0772189733115992
115 0 0.0999080489456376 0.0603270900988258 0.275257743772818
116 1 0.844884855212802 0.147262371484579 0.649484100688048
117 0 0.0188777247361997 0.0749751626677065 0.114877258050259
118 0 0.00181968430746238 0.115006077516902 0.081789666122508
119 1 0.91838654609884 0.663053625524798 0.255428730482852
120 1 0.606146415909301 0.173791746961822 0.395972225305401
121 0 0.0905250372956652 0.121410281696624 0.247857616608314
122 0 0.169458757383445 0.0378256854867403 0.162817448396909
123 0 0.00317650128424959 0.000959038638617105 0.164054711506499
124 1 0.695538092902114 0.899396841059157 0.30193308246168
125 0 0.0788159049306673 0.102535628289956 0.067799654969336
126 0 0.0132845261312905 0.0407345365930051 0.122985005097872
127 1 0.659963326168249 0.589857318278049 0.0169587082024348
128 0 0.00766945240647784 0.0298890437404725 0.235126635224136
129 0 0.203091496465847 0.00973780693194692 0.394461918920938
130 0 0.0277196134980048 0.239349037982313 0.0268569548052218
